date,id,amount,in,out,diviend,return,netvalue,accumulated_netvalue,max_drawdown
2024-08-23,14,9995073.9,0.0,0.0,0.0,-0.000480006,0.999507384,0.999507384,-0.000492616
2024-08-26,14,9984993.9,0.0,0.0,0.0,-0.001008497,0.998498887,0.998498887,-0.001501113
2024-08-27,14,10017746.22,0.0,0.0,0.0,0.003280154,1.001779041,1.001779041,0.0
2024-08-28,14,10017746.22,0.0,0.0,0.0,0.0,1.001779041,1.001779041,0.0
2024-08-29,14,10017746.22,0.0,0.0,0.0,0.0,1.001779041,1.001779041,0.0
2024-08-30,14,10017746.22,0.0,0.0,0.0,0.0,1.001779041,1.001779041,0.0
2024-09-02,14,10023541.96,0.0,0.0,0.0,0.000578547,1.002357589,1.002357589,0.0
2024-09-03,14,9996001.96,0.0,0.0,0.0,-0.002747532,0.999610057,0.999610057,-0.002747532
2024-09-04,14,9940239.48,0.0,0.0,0.0,-0.005578478,0.994031579,0.994031579,-0.00832601
2024-09-05,14,9934591.34,0.0,0.0,0.0,-0.00056821,0.993463369,0.993463369,-0.00889422
2024-09-06,14,10016544.99,0.0,0.0,0.0,0.008249323,1.001712692,1.001712692,-0.000644897
2024-09-09,14,9961463.99,0.0,0.0,0.0,-0.005499002,0.99621369,0.99621369,-0.006143899
2024-09-10,14,9961183.25,0.0,0.0,0.0,-2.81826e-05,0.996185507,0.996185507,-0.006172082
2024-09-11,14,9928557.23,0.0,0.0,0.0,-0.003275316,0.992910191,0.992910191,-0.009447397
2024-09-12,14,9946166.86,0.0,0.0,0.0,0.001773634,0.994683826,0.994683826,-0.007673763
2024-09-13,14,9946166.86,0.0,0.0,0.0,0.0,0.994683826,0.994683826,-0.007673763
2024-09-18,14,9946166.86,0.0,0.0,0.0,0.0,0.994683826,0.994683826,-0.007673763
2024-09-19,14,9946164.86,0.0,0.0,0.0,-2.01082e-07,0.994683625,0.994683625,-0.007673964
2024-09-20,14,9935715.6,0.0,0.0,0.0,-0.001050582,0.993633043,0.993633043,-0.008724546
2024-09-23,14,9935715.6,0.0,0.0,0.0,0.0,0.993633043,0.993633043,-0.008724546
2024-09-24,14,9945022.32,0.0,0.0,0.0,0.000936693,0.994569736,0.994569736,-0.007787852
2024-09-25,14,10084218.6,0.0,0.0,0.0,0.013996578,1.008566314,1.008566314,0.0
2024-09-26,14,10145964.67,0.0,0.0,0.0,0.00612304,1.014689354,1.014689354,0.0
2024-09-27,14,10165722.93,0.0,0.0,0.0,0.001947401,1.016636755,1.016636755,0.0
2024-09-05,15,1000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-06,15,999629.0,0.0,0.0,0.0,-0.000123667,0.999876333,0.999876333,-0.000123667
2024-09-09,15,981401.0,0.0,0.0,0.0,-0.006076,0.993800333,0.993800333,-0.006076
2024-09-10,15,981041.97,0.0,0.0,0.0,-0.000119677,0.993680657,0.993680657,-0.006195677
2024-09-11,15,971559.0,0.0,0.0,0.0,-0.00316099,0.990519667,0.990519667,-0.009356667
2024-09-12,15,977455.0,0.0,0.0,0.0,0.001965333,0.992485,0.992485,-0.007391333
2024-09-13,15,977455.0,0.0,0.0,0.0,0.0,0.992485,0.992485,-0.007391333
2024-09-18,15,977455.0,0.0,0.0,0.0,0.0,0.992485,0.992485,-0.007391333
2024-09-19,15,977455.0,0.0,0.0,0.0,0.0,0.992485,0.992485,-0.007391333
2024-09-20,15,972211.0,0.0,0.0,0.0,-0.001748,0.990737,0.990737,-0.009139333
2024-09-23,15,972211.0,0.0,0.0,0.0,0.0,0.990737,0.990737,-0.009139333
2024-09-24,15,975592.0,0.0,0.0,0.0,0.001127,0.991864,0.991864,-0.008012333
2024-09-25,15,1035114.0,0.0,0.0,0.0,0.019840667,1.011704667,1.011704667,0.0
2024-09-26,15,1062996.0,0.0,0.0,0.0,0.009294,1.020998667,1.020998667,0.0
2024-09-27,15,1067080.0,0.0,0.0,0.0,0.001361333,1.02236,1.02236,0.0
2024-08-30,16,24000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-02,16,24009226.0,0.0,0.0,0.0,0.000384417,1.000384417,1.000384417,0.0
2024-09-03,16,23938845.61,0.0,0.0,0.0,-0.002931389,0.997453027,0.997453027,-0.002931389
2024-09-04,16,23799887.0,0.0,0.0,0.0,-0.005804733,0.991648294,0.991648294,-0.008736122
2024-09-05,16,23794567.47,0.0,0.0,0.0,-0.000223511,0.991424783,0.991424783,-0.008959633
2024-09-06,16,24029658.0,0.0,0.0,0.0,0.009880009,1.001304792,1.001304792,0.0
2024-09-09,16,23901167.0,0.0,0.0,0.0,-0.005347184,0.995957608,0.995957608,-0.005347184
2024-09-10,16,23899575.41,0.0,0.0,0.0,-6.65905e-05,0.995891018,0.995891018,-0.005413774
2024-09-11,16,23823920.0,0.0,0.0,0.0,-0.003165555,0.992725463,0.992725463,-0.008579329
2024-09-12,16,23880856.0,0.0,0.0,0.0,0.002389867,0.99511533,0.99511533,-0.006189462
2024-09-13,16,23880856.0,0.0,0.0,0.0,0.0,0.99511533,0.99511533,-0.006189462
2024-09-18,16,23880856.0,0.0,0.0,0.0,0.0,0.99511533,0.99511533,-0.006189462
2024-09-19,16,23884747.0,0.0,0.0,0.0,0.000162934,0.995278264,0.995278264,-0.006026528
2024-09-20,16,23815619.0,0.0,0.0,0.0,-0.002894232,0.992384032,0.992384032,-0.00892076
2024-09-23,16,23816082.0,0.0,0.0,0.0,1.9441e-05,0.992403473,0.992403473,-0.008901319
2024-09-24,16,23831450.0,0.0,0.0,0.0,0.000645278,0.993048751,0.993048751,-0.008256041
2024-09-25,16,24217559.0,0.0,0.0,0.0,0.016201658,1.009250409,1.009250409,0.0
2024-09-26,16,24355963.0,0.0,0.0,0.0,0.005715027,1.014965436,1.014965436,0.0
2024-09-27,16,24394775.0,0.0,0.0,0.0,0.001593532,1.016558968,1.016558968,0.0
2024-09-06,17,8000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-09,17,7955479.0,0.0,0.0,0.0,-0.005565125,0.994434875,0.994434875,-0.005565125
2024-09-10,17,7956520.45,0.0,0.0,0.0,0.00013091,0.994565785,0.994565785,-0.005434215
2024-09-11,17,7933215.91,0.0,0.0,0.0,-0.002928986,0.991636798,0.991636798,-0.008363202
2024-09-12,17,7948111.16,0.0,0.0,0.0,0.00187758,0.993514379,0.993514379,-0.006485621
2024-09-13,17,7948111.16,0.0,0.0,0.0,0.0,0.993514379,0.993514379,-0.006485621
2024-09-18,17,7948111.16,0.0,0.0,0.0,0.0,0.993514379,0.993514379,-0.006485621
2024-09-19,17,7949606.11,0.0,0.0,0.0,0.000188089,0.993702467,0.993702467,-0.006297533
2024-09-20,17,7911021.92,0.0,0.0,0.0,-0.004853598,0.98884887,0.98884887,-0.01115113
2024-09-23,17,7911021.92,0.0,0.0,0.0,0.0,0.98884887,0.98884887,-0.01115113
2024-09-24,17,7911021.92,0.0,0.0,0.0,0.0,0.98884887,0.98884887,-0.01115113
2024-09-25,17,7911710.41,0.0,0.0,0.0,8.70292e-05,0.988935899,0.988935899,-0.011064101
2024-09-26,17,7943250.88,0.0,0.0,0.0,0.003986555,0.992922454,0.992922454,-0.007077546
2024-09-27,17,7951458.82,0.0,0.0,0.0,0.001033323,0.993955777,0.993955777,-0.006044223
2024-09-20,18,10000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-23,18,10000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-24,18,10009290.57,0.0,0.0,0.0,0.000929057,1.000929057,1.000929057,0.0
2024-09-25,18,10166951.0,0.0,0.0,0.0,0.015751409,1.016680466,1.016680466,0.0
2024-09-26,18,10233726.41,0.0,0.0,0.0,0.006567889,1.023248355,1.023248355,0.0
2024-09-27,18,10253649.02,0.0,0.0,0.0,0.00194676,1.025195116,1.025195116,0.0
2024-09-20,19,10000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-23,19,10000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-24,19,10002813.88,0.0,0.0,0.0,0.000281388,1.000281388,1.000281388,0.0
2024-09-25,19,10079661.45,0.0,0.0,0.0,0.007682595,1.007963983,1.007963983,0.0
2024-09-26,19,10103863.55,0.0,0.0,0.0,0.002401083,1.010365066,1.010365066,0.0
2024-09-27,19,10109329.18,0.0,0.0,0.0,0.000540945,1.01090601,1.01090601,0.0
2024-09-23,20,10000000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-09-24,20,10009289.13,0.0,0.0,0.0,0.000928913,1.000928913,1.000928913,0.0
2024-09-25,20,10162208.81,0.0,0.0,0.0,0.015277776,1.016206689,1.016206689,0.0
2024-09-26,20,10224005.15,0.0,0.0,0.0,0.006080995,1.022287684,1.022287684,0.0
2024-09-27,20,10243808.3,0.0,0.0,0.0,0.001936927,1.024224611,1.024224611,0.0
2024-09-30,1,333472.76,0.0,0.0,0.0,0.0,2.029129549,2.029129549,0.0
2024-09-30,2,2168101.88,0.0,0.0,0.0,-0.00021437661336115116,1.0847482373866388,1.1956580643866388,-0.00021437661336110025
2024-09-30,3,5180529.49,0.0,0.0,0.0,0.0,1.041366916,1.041366916,0.0
2024-09-30,4,5113048.83,0.0,0.0,0.0,0.0,1.02288446,1.02288446,-0.006019280000000071
2024-09-30,5,10276151.03,0.0,0.0,0.0,0.0,1.027617781,1.027617781,0.0
2024-09-30,6,5096814.25,0.0,0.0,0.0,0.0,1.019467254,1.019467254,-0.0026981980000000405
2024-09-30,7,3146745.56,0.0,0.0,0.0,0.0,1.048347106,1.048347106,0.0
2024-09-30,8,10142202.99,0.0,0.0,0.0,0.0,1.014396657,1.014396657,0.0
2024-09-30,9,9858036.75,0.0,0.0,0.0,0.0,0.985835486,0.985835486,-0.015622510999999895
2024-09-30,10,3046621.07,0.0,0.0,0.0,0.0,1.015682598,1.015682598,0.0
2024-09-30,11,10099277.69,0.0,0.0,0.0,0.0,1.009940604,1.009940604,0.0
2024-09-30,12,10009096.32,0.0,0.0,0.0,0.0,1.001042804,1.001042804,-0.004234275000000176
2024-09-30,13,10012803.34,0.0,0.0,0.0,0.0,1.001308371,1.001308371,-0.0011748980000001463
2024-09-30,14,10165722.93,0.0,0.0,0.0,0.0,1.016636755,1.016636755,0.0
2024-09-30,15,1067080.0,0.0,0.0,0.0,0.0,1.02236,1.02236,0.0
2024-09-30,16,28394775.0,4000000.0,0.0,0.0,0.0,1.016558968,1.016558968,0.0
2024-09-30,17,7951458.82,0.0,0.0,0.0,0.0,0.993955777,0.993955777,-0.00604422299999996
2024-09-30,18,10253649.02,0.0,0.0,0.0,0.0,1.025195116,1.025195116,0.0
2024-09-30,19,10109329.18,0.0,0.0,0.0,0.0,1.01090601,1.01090601,0.0
2024-09-30,20,10243808.3,0.0,0.0,0.0,0.0,1.024224611,1.024224611,0.0
